pickup_time,rides_pooled_fraction,vehicle_number_reduction,vehicle_miles_reduction,vehicle_time_reduction,pooled_passenger_fraction,avg_fare_amount_pooled,avg_fare_amount_rides,all_rides,pooled_rides,unpooled_rides,pooled_vans
2013-06-07 15:00,0.13517060367454067,0.8503937007874016,0.8075869466974825,0.8073047009888918,0.21908652060898626,8.283040123456791,11.174083719156219,1524,434,1090,206
2013-06-07 15:30,0.12585969738651995,0.8645116918844566,0.8246312570339736,0.8240578526864669,0.18449197860962566,8.19828431372549,11.041660268071931,1454,380,1074,183
2013-06-07 16:00,0.11710323574730354,0.8744221879815101,0.8495737039033563,0.8497662137257229,0.2030392570704939,8.914805269186711,10.643568279363734,1298,315,983,152
2013-06-07 16:30,0.10717299578059072,0.8860759493670886,0.8666284621336353,0.8657909906973195,0.3831041257367387,8.683172123015874,10.153093550165183,1185,262,923,127
2013-06-07 17:00,0.1050328227571116,0.886943836615609,0.8545019355788629,0.8565866120861536,0.5090595340811044,8.295488441461597,10.967815040687945,1371,299,1072,144
2013-06-07 17:30,0.12246049661399548,0.8662528216704289,0.8347186108454225,0.84548435247911,0.48307896483078966,8.445809037900874,10.103640876736906,1772,454,1318,217
2013-06-07 18:00,0.14866071428571428,0.8370535714285714,0.8059369123167796,0.8083671834111192,0.4295774647887324,8.404561330705121,10.004278498336289,2240,698,1542,333
2013-06-07 18:30,0.15572519083969466,0.8244274809160306,0.7803127814193607,0.7816745691617457,0.34504862953138815,7.974266906415343,10.242623492786404,2620,868,1752,408
2013-06-07 19:00,0.15526601520086863,0.8226565327542527,0.7906990684471585,0.7941301145327615,0.33509987770077454,8.302795310890948,9.80307850401148,2763,919,1844,429
2013-06-07 19:30,0.15793357933579336,0.82619926199262,0.7862409279139912,0.7919186156657455,0.3286960132890365,8.37656140477321,10.266692879616327,2710,899,1811,428
2013-06-07 20:00,0.16331181162172426,0.8116217242688948,0.7780838991608929,0.7833972071985797,0.3223740392826644,8.35869131423498,9.788434965400503,2633,926,1707,430
2013-06-07 20:30,0.1643316925407043,0.8167360848163574,0.7733729631260129,0.7768747445974554,0.32534024627349317,7.764536197978363,9.69511355446972,2641,918,1723,434
2013-06-07 21:00,0.15978593272171254,0.8214831804281345,0.7884310878282181,0.7943726660662133,0.36357758620689656,8.054519241749457,9.481027828094433,2616,885,1731,418
2013-06-07 21:30,0.16355140186915887,0.8204828660436138,0.7874885618151483,0.7956489417888793,0.3251101321585903,8.174284557383148,9.45188869219816,2568,881,1687,420
2013-06-07 22:00,0.16312849162011173,0.8182495344506517,0.7869878233650985,0.7894506677368467,0.2801715335919951,8.287347827549098,9.687643698321052,2685,926,1759,438
2013-06-07 22:30,0.1619718309859155,0.8185584092792046,0.7958962919877935,0.7980975032359806,0.3260166358595194,8.553258569128134,9.583808994268944,2414,829,1585,391
2013-06-07 23:00,0.15700267618198038,0.8175735950044603,0.7837670007651216,0.7898850127973026,0.36826421653836605,8.097688728269086,9.481671600100338,2242,761,1481,352
2013-06-07 23:30,0.1655933762649494,0.8109475620975161,0.771963985370445,0.7784367566724856,0.29610655737704916,8.265329564739941,9.958314170672324,2174,771,1403,360
2013-06-08 00:00,0.1691494473810668,0.8020182604517059,0.7653891444087818,0.77264312926789,0.24388339406559084,7.5932952069716775,8.928702890101164,2081,764,1317,352
2013-06-08 00:30,0.17123670956911025,0.8142137660884163,0.7859520378040915,0.7927608963876743,0.2626884035681329,7.868424994317851,8.953211670826711,1787,638,1149,306
2013-06-08 01:00,0.15098039215686274,0.8281045751633986,0.8015911656774042,0.8023467042330461,0.22690265486725664,7.953394522144522,9.069541088697092,1530,494,1036,231
2013-06-08 01:30,0.1555232558139535,0.8255813953488372,0.7823151476009195,0.7946278472875039,0.21782573940847322,7.162267378215653,8.669508951280196,1376,454,922,214
2013-06-08 02:00,0.14700704225352113,0.8362676056338029,0.8164437651312594,0.8224467087170528,0.19805825242718447,7.801990875715365,8.586892995891475,1136,353,783,167
2013-06-08 02:30,0.14642082429501085,0.834056399132321,0.8152803453603752,0.8258890966922637,0.1466121495327103,7.827752752752752,8.365369529766541,922,288,634,135
2013-06-08 03:00,0.1440443213296399,0.8393351800554016,0.8081172693200641,0.8158275879620781,0.16498838109992253,7.3078497023809526,8.446285145920282,722,220,502,104
2013-06-08 03:30,0.11204013377926421,0.8779264214046822,0.8421396173035286,0.8466504775327867,0.06906614785992218,6.605555555555555,8.681541444189286,598,140,458,67
2013-06-08 04:00,0.11238532110091744,0.8830275229357798,0.8509607715785189,0.8540824725942224,0.02122347066167291,6.85,8.69953025369692,436,100,336,49
2013-06-08 04:30,0.08095238095238096,0.9142857142857143,0.8848534534390617,0.9014636659302067,0.05053191489361702,6.194444444444444,7.749919093851132,210,35,175,17
2013-06-08 05:00,0.0364963503649635,0.9635036496350365,0.9628341973036345,0.9635239394871647,0.12558139534883722,7.268518518518519,7.364597505668934,137,10,127,5
2013-06-08 05:30,0.03731343283582089,0.9626865671641791,0.9671354757371524,0.968509347290273,0.26903553299492383,8.498809523809523,7.7219174503657255,134,10,124,5
2013-06-08 06:00,0.06097560975609756,0.9207317073170732,0.9174197554016711,0.9190138098131305,0.4014084507042254,7.459635416666667,8.164175257731959,164,23,141,10
2013-06-08 06:30,0.06228373702422145,0.9238754325259516,0.9161295182971975,0.9244804665758569,0.4318181818181818,7.875462962962962,8.348015873015873,289,40,249,18
2013-06-08 07:00,0.08900523560209424,0.9031413612565445,0.8884155482105198,0.8979265890190735,0.34762633996937214,7.528044871794871,8.342835692835692,382,71,311,34
2013-06-08 07:30,0.10420475319926874,0.8793418647166362,0.8654568623791482,0.8748222035793096,0.463785046728972,7.8826754385964914,8.486997686379555,547,123,424,57
2013-06-08 08:00,0.0962962962962963,0.8933333333333333,0.8755677503030873,0.8818026000460297,0.41334569045412417,7.961269841269841,8.971129557727496,675,137,538,65
2013-06-08 08:30,0.11842105263157894,0.868421052631579,0.8479552127267721,0.8544820117001295,0.46524064171123,8.286369593709043,9.356225761439267,988,247,741,117
2013-06-08 09:00,0.10887465690759378,0.879231473010064,0.8571175392474728,0.8647682248970936,0.41788617886178864,7.81780303030303,8.996545621405811,1093,251,842,119
2013-06-08 09:30,0.13266583229036297,0.8485607008760951,0.8180906783434523,0.8340586873028765,0.3578358208955224,8.14056007226739,9.350709899394497,1598,454,1144,212
2013-06-08 10:00,0.13068181818181818,0.8554292929292929,0.8283626173756151,0.844842656214616,0.4007950849295266,8.389742688413948,9.444248772497724,1584,436,1148,207
2013-06-08 10:30,0.1434130072262368,0.8426903835464147,0.8295614800915844,0.8444587115178395,0.3594813614262561,8.934171400041498,9.191560178291855,1799,541,1258,258
2013-06-08 11:00,0.14796175138399598,0.8273779567186713,0.8003009110462034,0.8152860569078465,0.31283347374333054,8.701938339438339,9.69707311499412,1987,637,1350,294
2013-06-08 11:30,0.13996138996138996,0.8412162162162162,0.8123729390752591,0.8249641150413313,0.318145052574818,8.571380314337404,9.790951567164358,2072,619,1453,290
2013-06-08 12:00,0.14509605662285135,0.839231547017189,0.8121733412315116,0.8242295687854293,0.34985835694050993,8.880864586094178,9.798101844074354,1978,605,1373,287
2013-06-08 12:30,0.15264367816091953,0.8285057471264368,0.8074483522076917,0.8169727454004798,0.3057610993657505,9.0598715327882,9.885501141961155,2175,705,1470,332
2013-06-08 13:00,0.15384615384615385,0.829935125115848,0.8017499655537216,0.8126273367948064,0.29428571428571426,9.015277632313923,10.214726161944661,2158,699,1459,332
2013-06-08 13:30,0.1468235294117647,0.8338823529411765,0.8067390141752565,0.8138106011431945,0.31721004810261894,9.120873635912698,10.493358971736352,2125,665,1460,312
2013-06-08 14:00,0.14538498326159732,0.8402678144428503,0.8093337978268886,0.8165582953417148,0.29689174705251875,8.77987482255775,10.419118179533108,2091,638,1453,304
2013-06-08 14:30,0.14823641563393708,0.834604385128694,0.8021037979785729,0.8081010750791873,0.3003653444676409,8.907916666666667,10.608576211987886,2098,658,1440,311
2013-06-08 15:00,0.147117296222664,0.8389662027833003,0.8138626850586963,0.8166687858104932,0.2474650589202521,8.978015194681861,10.263418661617264,2012,620,1392,296
2013-06-08 15:30,0.144803229061554,0.8335015136226034,0.8038272917569179,0.8071132999458013,0.1896697713801863,8.904125412541253,10.49074053677172,1982,617,1365,287
2013-06-08 16:00,0.1331133113311331,0.8575357535753575,0.8263344017846718,0.8268831437485092,0.2534869617950273,8.684327107279694,10.770658196363135,1818,501,1317,242
2013-06-08 16:30,0.12467532467532468,0.8675324675324675,0.839904167383039,0.8463096156828429,0.4185132237312366,8.680981761391426,10.347863565447746,1540,396,1144,192
2013-06-08 17:00,0.12873025160912815,0.863662960795787,0.8371317561801777,0.8453623625839162,0.42535392535392536,8.886948024823965,10.321561536663111,1709,453,1256,220
2013-06-08 17:30,0.1382001836547291,0.8443526170798898,0.8138029509683906,0.8234714099225877,0.3809889828337176,8.938798450777618,10.45688698332463,2178,640,1538,301
2013-06-08 18:00,0.14612822647793505,0.8388842631140716,0.807701598855101,0.8149134759318918,0.42053214033435365,8.857262037924789,10.454691230402968,2402,738,1664,351
2013-06-08 18:30,0.15397282832441334,0.8283244133388226,0.7958596119917348,0.8064827335162201,0.3695751484696208,9.205075463438773,10.828275116397426,2429,791,1638,374
2013-06-08 19:00,0.17222861526658995,0.8036056770233986,0.7695950393682203,0.7773444119731956,0.28195020746887967,9.07140062537808,10.700947563119598,2607,961,1646,449
2013-06-08 19:30,0.16466826538768986,0.8129496402877698,0.7829696254230424,0.7842838982504047,0.29541968003506464,8.857670818939757,10.356375030599553,2502,880,1622,412
2013-06-08 20:00,0.16415180612711477,0.8198445358939186,0.7953213527872565,0.8023450659371164,0.3599603076159762,9.032503255208333,10.028277729490199,2187,753,1434,359
2013-06-08 20:30,0.1625615763546798,0.8217644424540976,0.7876866609605483,0.8021994293184055,0.34519746465138956,8.611616955266955,9.900332690681315,2233,761,1472,363
2013-06-08 21:00,0.16545123062898814,0.8149498632634458,0.7884965173503363,0.800878018031954,0.3973559491144924,8.997453703703703,9.94580358175812,2194,769,1425,363
2013-06-08 21:30,0.16095890410958905,0.8202054794520548,0.8159655737247946,0.8241576375537354,0.4503480278422274,9.320622762994088,9.320034668834547,2336,796,1540,376
2013-06-08 22:00,0.17146540610227762,0.8079071766222604,0.7884224678085678,0.8026573014496798,0.39164917191509213,9.484277861862449,10.060791172264695,2327,846,1481,399
2013-06-08 22:30,0.17878338278931752,0.7978486646884273,0.7740895945425242,0.788563778135192,0.38392857142857145,9.768863635400095,10.48368074162416,2696,1027,1669,482
2013-06-08 23:00,0.16146993318485522,0.8166295471417966,0.7807383727735638,0.7932418358532796,0.45250949810037994,9.025963822453548,10.569261800605334,2694,929,1765,435
2013-06-08 23:30,0.16914285714285715,0.8087619047619048,0.7748545746267762,0.7823781766183732,0.40076259281557297,9.547528916247321,11.194740495351995,2625,946,1679,444
2013-06-09 00:00,0.181,0.792,0.7526340289897318,0.7571746305874971,0.2896479609620077,8.944664970936158,10.757091429962149,3000,1167,1833,543
2013-06-09 00:30,0.17632241813602015,0.799928031666067,0.7570606524561665,0.7671869073963266,0.3039508013417816,8.471686067378814,10.326657249531902,2779,1046,1733,490
2013-06-09 01:00,0.17421302285467874,0.795601552393273,0.772154714658295,0.7767848470647052,0.3436213991769547,8.747674144474278,9.734976474110553,2319,878,1441,404
2013-06-09 01:30,0.17962466487935658,0.7855227882037533,0.7578129712747942,0.7652021099852255,0.268071551090419,8.192139683508731,9.197488753017572,2238,882,1356,402
2013-06-09 02:00,0.18093385214007782,0.7889105058365758,0.7579298072737385,0.7644151726909999,0.2693246541903987,8.070863493469012,9.249892818505861,2056,806,1250,372
2013-06-09 02:30,0.16333523700742433,0.8166761850371217,0.7937762058237698,0.7999245977413278,0.23462986198243413,7.7692721861471865,8.600076475562812,1751,607,1144,286
2013-06-09 03:00,0.17409184372858122,0.7957505140507197,0.7624587605755774,0.7719503045591432,0.18277153558052434,7.77047237915882,8.906405645347759,1459,552,907,254
2013-06-09 03:30,0.16121308858739025,0.8116520351157223,0.783700684806871,0.7910604781983025,0.0756340579710145,7.728645833333333,8.64157409311971,1253,438,815,202
2013-06-09 04:00,0.13820224719101123,0.848314606741573,0.8155249752394174,0.8171743578192094,0.04511742892459827,8.559895833333334,8.478668519096242,890,258,632,123
2013-06-09 04:30,0.08133086876155268,0.9149722735674677,0.9066862548707638,0.908756055773922,0.030895983522142123,7.46875,8.075070311080244,541,90,451,44
2013-06-09 05:00,0.0625,0.9301470588235294,0.9113007413605074,0.9169214271845297,0.05296610169491525,6.309523809523809,7.908792372881355,272,36,236,17
2013-06-09 05:30,0.044444444444444446,0.9555555555555556,0.9461897542144334,0.9479961153321835,0.12258064516129032,6.796875,7.899763257575757,180,16,164,8
2013-06-09 06:00,0.03664921465968586,0.9581151832460733,0.9563509422236484,0.9572838021330045,0.21753246753246752,7.6015625,7.980940243557066,191,15,176,7
2013-06-09 06:30,0.07327586206896551,0.9267241379310345,0.9099303460965554,0.912829273914708,0.41896024464831805,6.542333333333334,7.7267668178382465,232,34,198,17
2013-06-09 07:00,0.06405693950177936,0.9252669039145908,0.9258690027256011,0.9278388727785526,0.44212962962962965,8.02517361111111,8.002277085330777,281,39,242,18
2013-06-09 07:30,0.08788598574821853,0.9049881235154394,0.9010014156537637,0.908249244113604,0.47285714285714286,7.817632850241545,7.914891573073391,421,77,344,37
2013-06-09 08:00,0.10181818181818182,0.889090909090909,0.8675366813244665,0.8800818737342712,0.49483352468427094,7.25578982597055,8.34400772084196,550,117,433,56
2013-06-09 08:30,0.1262135922330097,0.866504854368932,0.8657115982260312,0.8738809017642865,0.4879154078549849,8.381927598083259,8.300110115848458,824,214,610,104
2013-06-09 09:00,0.12248803827751197,0.8602870813397129,0.8337347572316546,0.8491819365801911,0.4302125215393452,7.636285473785474,8.663018751554377,1045,274,771,128
2013-06-09 09:30,0.12333825701624815,0.8604135893648449,0.8358952094408983,0.8501823646683815,0.463855421686747,8.191134893912672,9.2344497038576,1354,356,998,167
2013-06-09 10:00,0.13277742142398974,0.8531109685695959,0.838247682197602,0.8486598399075617,0.3674952198852772,8.650690404791968,9.103617681350249,1559,436,1123,207
2013-06-09 10:30,0.14802981895633652,0.832800851970181,0.8184545811091876,0.8310901503338556,0.40090225563909776,8.789923569192936,9.141038467055708,1878,592,1286,278
2013-06-09 11:00,0.13901808785529715,0.8465116279069768,0.8162626240725771,0.8325528309541759,0.3513193003261192,8.53223544973545,9.740314300922169,1935,566,1369,269
2013-06-09 11:30,0.15841142347166443,0.8188308790718429,0.7805512800542727,0.7947608775644237,0.2882236516575952,8.33588807785888,9.785022503310644,2241,761,1480,355
2013-06-09 12:00,0.13836477987421383,0.8463611859838275,0.8215606332254455,0.8310094600677672,0.32839632277834524,8.77338169642857,9.881356955278486,2226,650,1576,308
2013-06-09 12:30,0.14246575342465753,0.8410958904109589,0.8141932059476097,0.822610599241856,0.3067280634433359,8.63073082010582,9.876505274946508,2190,660,1530,312
2013-06-09 13:00,0.15952051636698938,0.8224988473951129,0.7886300588354144,0.7974906826665199,0.3202352312215985,8.760022973502451,10.262179178004487,2169,731,1438,346
2013-06-09 13:30,0.14661134163208853,0.8386353158137391,0.8142193093935394,0.8187294785836178,0.28186338654802406,8.93157482078853,10.153652908090093,2169,668,1501,318
2013-06-09 14:00,0.1486304445442299,0.8338572070049394,0.8045913085818355,0.8093683993435864,0.2525227664287472,9.144139566395664,10.740077756784821,2227,701,1526,331
2013-06-09 14:30,0.13872022419430172,0.8439981317141523,0.8187270188185666,0.8230718289468846,0.2568928950159067,8.723790591300133,10.103196844987895,2141,631,1510,297
2013-06-09 15:00,0.13247011952191234,0.853585657370518,0.8404156232435185,0.8453466524975524,0.22620412844036697,9.814439655172412,10.516480157038627,2008,560,1448,266
2013-06-09 15:30,0.13906953476738368,0.8499249624812406,0.829395793673057,0.8330698404903858,0.18851540616246498,9.498418591859187,10.634551546404044,1999,578,1421,278
2013-06-09 16:00,0.12197996464348851,0.8632881555686506,0.8400093445804419,0.846761420002405,0.24049803407601572,9.282507183908045,10.745254609081954,1697,439,1258,207
2013-06-09 16:30,0.11545741324921135,0.877602523659306,0.8598229741628357,0.864574297921083,0.38687943262411345,9.290869047619047,10.394886339688753,1585,377,1208,183
2013-06-09 17:00,0.11826086956521739,0.8718840579710145,0.8428451613488376,0.8460420021634265,0.3922976501305483,8.66539989606954,10.679618268332883,1725,425,1300,204
2013-06-09 17:30,0.14763779527559054,0.8366141732283464,0.7969986295624696,0.8003562176571464,0.35424764019988897,8.314104838222182,10.697965626341245,2032,632,1400,300
2013-06-09 18:00,0.15517241379310345,0.8322460391425909,0.8006867464723667,0.8024824763350464,0.33798810447375227,8.677670487948266,10.360663130683294,2146,693,1453,333
2013-06-09 18:30,0.1545253863134658,0.8313465783664459,0.8044369996493079,0.8071756445498308,0.3505674653215637,8.58292507061304,9.956403070852732,2265,732,1533,350
2013-06-09 19:00,0.15592609283461017,0.8228931951329428,0.7858806541954795,0.7909308764121004,0.2940711462450593,8.00935293079096,9.747949722098019,2219,739,1480,346
2013-06-09 19:30,0.1689950428120775,0.8129788192879676,0.7727584668843487,0.7715885563226706,0.2601667087648396,7.895282835356365,9.781809146582368,2219,790,1429,375
2013-06-09 20:00,0.15047810770005032,0.8339204831404127,0.818162862167313,0.8151940129594331,0.27044557247602935,8.392827649077649,9.240332925082047,1987,629,1358,299
2013-06-09 20:30,0.15280777537796977,0.8266738660907127,0.803450387649511,0.8086542890668719,0.3175696836830567,8.335545273618667,9.380292415124647,1852,604,1248,283
2013-06-09 21:00,0.1411637931034483,0.8453663793103449,0.8211218909112,0.8224081635400078,0.25933930225378204,7.830872548705117,9.000641727282504,1856,549,1307,262
2013-06-09 21:30,0.1625072547881602,0.8177597214161346,0.788933978095497,0.7886175413019819,0.25870646766169153,8.067497793735418,9.379712335723863,1723,594,1129,280
2013-06-09 22:00,0.1424129353233831,0.8470149253731343,0.8224794388183494,0.831076590598527,0.2449628844114528,7.8687654320987654,8.810430994749748,1608,475,1133,229
2013-06-09 22:30,0.13682219419924338,0.8505674653215637,0.8093836385964741,0.8148337471168569,0.16516082399710877,7.121869307832423,9.052974511803775,1586,454,1132,217
